date_key,site_name,inverter_name,string_number,daily_ghi_kwh_m2,daily_poa_kwh_m2,pr_ghi_string,pr_poa_string,pr_string,pr_pct
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-04,16,4.972309,4.6697163,0.6409202434168222,0.6824512004345223,0.6824512004345223,68.24512004345223
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-04,17,4.972309,4.6697163,0.6773143861354458,0.7212036452858501,0.7212036452858501,72.12036452858501
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-04,19,4.972309,4.6697163,0.678881178938747,0.7228719646132983,0.7228719646132983,72.28719646132983
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-04,20,4.972309,4.6697163,0.6991141566027425,0.7444160179288035,0.7444160179288035,74.44160179288035
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-04,21,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,1,4.972309,4.6697163,0.6416264691523196,0.6832031888541711,0.6832031888541711,68.32031888541711
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,2,4.972309,4.6697163,0.6466493351760288,0.6885515313081835,0.6885515313081835,68.85515313081835
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,3,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,4,4.972309,4.6697163,0.6425896772473052,0.684228811819654,0.684228811819654,68.4228811819654
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,5,4.972309,4.6697163,0.6215418534692274,0.6618171112197374,0.6618171112197374,66.18171112197373
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,7,4.972309,4.6697163,0.6306156935760986,0.6714789266126675,0.6714789266126675,67.14789266126675
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,8,4.972309,4.6697163,0.655201797195378,0.6976581838624228,0.6976581838624228,69.76581838624229
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,10,4.972309,4.6697163,0.6465176583427457,0.6884113219547319,0.6884113219547319,68.8411321954732
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,11,4.972309,4.6697163,0.6532388926351922,0.6955680851532672,0.6955680851532672,69.55680851532672
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,12,4.972309,4.6697163,0.01446576227557972,0.015403128441598374,0.015403128441598374,1.5403128441598375
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,13,4.972309,4.6697163,0.6423727122106792,0.6839977876770736,0.6839977876770736,68.39977876770736
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,14,4.972309,4.6697163,0.6521327180319075,0.6943902316002615,0.6943902316002615,69.43902316002615
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,16,4.972309,4.6697163,0.7137903759568986,0.7600432408461025,0.7600432408461025,76.00432408461025
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,17,4.972309,4.6697163,0.6851347898371621,0.7295308029141792,0.7295308029141792,72.95308029141792
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,19,4.972309,4.6697163,0.7459823443117404,0.7943212148588911,0.7943212148588911,79.43212148588911
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,20,4.972309,4.6697163,0.7474782836931148,0.7959140895372655,0.7959140895372655,79.59140895372656
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-05,21,4.972309,4.6697163,0.015805524748560326,0.0168297061123369,0.0168297061123369,1.68297061123369
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,1,4.972309,4.6697163,0.6580299087676186,0.7006695540871313,0.7006695540871313,70.06695540871313
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,2,4.972309,4.6697163,0.6602000078555487,0.7029802733112962,0.7029802733112962,70.29802733112962
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,3,4.972309,4.6697163,0.6874765884875229,0.7320243476516564,0.7320243476516564,73.20243476516563
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,4,4.972309,4.6697163,0.718931542312798,0.7655175493692853,0.7655175493692853,76.55175493692853
