Site_Name;Site_Code;Week;Month;Date;GHI;POA;Energy Simulation (MW);Energy Target (MW);Daily PR POA Simulation;Daily PR POA Target;GHI vs POA;Daily PR GHI Simulation;Daily PR GHI Target
Garuda Metalindo (IKP);1445767;W1;May;02/05/2025;5.15;5.13;1.387861044;1.387861044;0.826197023;0.826197023;0.02;0.822988491;0.822988491
Garuda Metalindo (IKP);1445767;W1;May;03/05/2025;6.22;6.2;1.649473861;1.649473861;0.812472656;0.812472656;0.02;0.809860203;0.809860203
Garuda Metalindo (IKP);1445767;W1;May;04/05/2025;6;5.98;1.599979544;1.599979544;0.817086907;0.817086907;0.02;0.814363284;0.814363284
Garuda Metalindo (IKP);1445767;W2;May;05/05/2025;6.04;6.02;1.603009808;1.624814783;0.813194989;0.824256491;0.02;0.81050229;0.821527165
Garuda Metalindo (IKP);1445767;W2;May;06/05/2025;6.49;6.47;0;1.746271038;0;0.824256491;0.02;0;0.821716409
Garuda Metalindo (IKP);1445767;W2;May;07/05/2025;5.12;5.09;1.371699634;1.371699634;0.822993198;0.822993198;0.03;0.818170972;0.818170972
Garuda Metalindo (IKP);1445767;W2;May;08/05/2025;5.51;5.48;1.481799237;1.481799237;0.82577896;0.82577896;0.03;0.821282886;0.821282886
Garuda Metalindo (IKP);1445767;W2;May;09/05/2025;4.42;4.39;1.19897457;1.19897457;0.834066075;0.834066075;0.03;0.828404993;0.828404993
Garuda Metalindo (IKP);1445767;W2;May;10/05/2025;2.73;2.69;0.743424839;0.743424839;0.843994842;0.843994842;0.04;0.831628617;0.831628617
Garuda Metalindo (IKP);1445767;W2;May;11/05/2025;5.21;5.19;1.404022453;1.404022453;0.826155314;0.826155314;0.02;0.822983892;0.822983892
Garuda Metalindo (IKP);1445767;W3;May;12/05/2025;5.9;5.88;1.583818135;1.583818135;0.822589176;0.822589176;0.02;0.819800738;0.819800738
Garuda Metalindo (IKP);1445767;W3;May;13/05/2025;6.15;6.14;1.63937298;1.63937298;0.815388171;0.815388171;0.01;0.814062337;0.814062337
Garuda Metalindo (IKP);1445767;W3;May;14/05/2025;5.37;5.34;1.44846633;1.44846633;0.828365785;0.828365785;0.03;0.823738043;0.823738043
Garuda Metalindo (IKP);1445767;W3;May;15/05/2025;3.19;3.15;0.868675763;0.868675763;0.842174632;0.842174632;0.04;0.831614449;0.831614449
Garuda Metalindo (IKP);1445767;W3;May;16/05/2025;2.93;2.9;0.797969596;0.797969596;0.840317391;0.840317391;0.03;0.831713458;0.831713458
Garuda Metalindo (IKP);1445767;W3;May;17/05/2025;2.67;2.64;0.725243253;0.725243253;0.838947483;0.838947483;0.03;0.829521107;0.829521107
Garuda Metalindo (IKP);1445767;W3;May;18/05/2025;3.81;3.8;1.032310034;1.032310034;0.829624478;0.829624478;0.01;0.827446986;0.827446986
Garuda Metalindo (IKP);1445767;W4;May;19/05/2025;6.58;6.54;1.731290997;1.731290997;0.808439133;0.808439133;0.04;0.803524609;0.803524609
Garuda Metalindo (IKP);1445767;W4;May;20/05/2025;6.69;6.65;1.742401966;1.742401966;0.800168982;0.800168982;0.04;0.795384713;0.795384713
Garuda Metalindo (IKP);1445767;W4;May;21/05/2025;6.22;6.19;1.640383068;1.640383068;0.809300175;0.809300175;0.03;0.805396797;0.805396797
Garuda Metalindo (IKP);1445767;W4;May;22/05/2025;5.33;5.31;1.435335184;1.435335184;0.825493799;0.825493799;0.02;0.822396261;0.822396261
Garuda Metalindo (IKP);1445767;W4;May;23/05/2025;1.67;1.64;0.448479115;0.448479115;0.835128645;0.835128645;0.03;0.820126334;0.820126334
Garuda Metalindo (IKP);1445767;W4;May;24/05/2025;3.29;3.27;0;0.882582116;0;0.824256491;0.02;0;0.819245813
Garuda Metalindo (IKP);1445767;W4;May;25/05/2025;6.1;6.09;1.205035099;1.643707978;0.604278871;0.824256491;0.01;0.60328825;0.822905251
Garuda Metalindo (IKP);1445767;W5;May;26/05/2025;3.72;3.7;0.998977127;0.998977127;0.824534488;0.824534488;0.02;0.820101507;0.820101507
Garuda Metalindo (IKP);1445767;W5;May;27/05/2025;5.18;5.17;1.392911484;1.392911484;0.822788061;0.822788061;0.01;0.821199667;0.821199667
Garuda Metalindo (IKP);1445767;W5;May;28/05/2025;3.87;3.83;1.05049162;1.05049162;0.837623443;0.837623443;0.04;0.828965836;0.828965836
Garuda Metalindo (IKP);1445767;W5;May;29/05/2025;2.57;2.53;0.696960786;0.696960786;0.841284384;0.841284384;0.04;0.828190464;0.828190464
Garuda Metalindo (IKP);1445767;W5;May;30/05/2025;2.45;2.41;0.664637967;0.664637967;0.842215266;0.842215266;0.04;0.828464813;0.828464813
Garuda Metalindo (IKP);1445767;W5;May;31/05/2025;5.49;5.47;1.47472862;1.47472862;0.823341085;0.823341085;0.02;0.820341664;0.820341664
Garuda Metalindo (IKP);1445767;W1;June;01/06/2025;3;2.96;0.81716127;0.81716127;0.84308443;0.84308443;0.04;0.831843304;0.831843304
Garuda Metalindo (IKP);1445767;W2;June;02/06/2025;3.39;3.37;0.909079286;0.909079286;0.823809634;0.823809634;0.02;0.818949401;0.818949401
Garuda Metalindo (IKP);1445767;W2;June;03/06/2025;1.34;1.31;0.36060145;0.36060145;0.840642182;0.840642182;0.03;0.821821835;0.821821835
Garuda Metalindo (IKP);1445767;W2;June;04/06/2025;6.01;6;1.609070337;1.609070337;0.818990348;0.818990348;0.01;0.817627635;0.817627635
Garuda Metalindo (IKP);1445767;W2;June;05/06/2025;4;3.97;1.086854791;1.086854791;0.836057261;0.836057261;0.03;0.829786831;0.829786831
Garuda Metalindo (IKP);1445767;W2;June;06/06/2025;4.76;4.74;1.292912763;1.292912763;0.833001697;0.833001697;0.02;0.82950169;0.82950169
Garuda Metalindo (IKP);1445767;W2;June;07/06/2025;5.69;5.68;1.529273377;1.529273377;0.822227121;0.822227121;0.01;0.820782082;0.820782082
Garuda Metalindo (IKP);1445767;W2;June;08/06/2025;5.15;5.14;1.400992189;1.400992189;0.83239143;0.83239143;0.01;0.830775136;0.830775136
Garuda Metalindo (IKP);1445767;W3;June;09/06/2025;4.86;4.84;1.320185141;1.320185141;0.832999008;0.832999008;0.02;0.829571028;0.829571028
Garuda Metalindo (IKP);1445767;W3;June;10/06/2025;3.33;3.29;0.909079286;0.909079286;0.84384148;0.84384148;0.04;0.833705246;0.833705246
Garuda Metalindo (IKP);1445767;W3;June;11/06/2025;4.49;4.47;1.219176332;1.219176332;0.83294055;0.83294055;0.02;0.829230347;0.829230347
Garuda Metalindo (IKP);1445767;W3;June;12/06/2025;5.02;5;1.364629018;1.364629018;0.833488482;0.833488482;0.02;0.830167811;0.830167811
Garuda Metalindo (IKP);1445767;W3;June;13/06/2025;5.62;5.61;1.502000999;1.502000999;0.817640444;0.817640444;0.01;0.816185568;0.816185568
Garuda Metalindo (IKP);1445767;W3;June;14/06/2025;5.74;5.73;1.553515492;1.553515492;0.827972613;0.827972613;0.01;0.826530152;0.826530152
Garuda Metalindo (IKP);1445767;W3;June;15/06/2025;5.93;5.91;1.585838311;1.585838311;0.819457491;0.819457491;0.02;0.816693722;0.816693722
Garuda Metalindo (IKP);1445767;W4;June;16/06/2025;5.77;5.76;1.546444875;1.546444875;0.819911477;0.819911477;0.01;0.818490486;0.818490486
Garuda Metalindo (IKP);1445767;W4;June;17/06/2025;5.94;5.92;1.583818135;1.583818135;0.817031141;0.817031141;0.02;0.814280194;0.814280194
Garuda Metalindo (IKP);1445767;W4;June;18/06/2025;5.44;5.43;1.464627739;1.464627739;0.823725349;0.823725349;0.01;0.822211148;0.822211148
Garuda Metalindo (IKP);1445767;W4;June;19/06/2025;5.21;5.2;1.393921573;1.393921573;0.81863442;0.81863442;0.01;0.817063145;0.817063145
Garuda Metalindo (IKP);1445767;W4;June;20/06/2025;4.48;4.45;1.210085539;1.210085539;0.830445365;0.830445365;0.03;0.824884346;0.824884346
Garuda Metalindo (IKP);1445767;W4;June;21/06/2025;5.27;5.26;1.416143511;1.416143511;0.822198211;0.822198211;0.01;0.820638063;0.820638063
Garuda Metalindo (IKP);1445767;W4;June;22/06/2025;5.47;5.46;1.466647915;1.466647915;0.820329315;0.820329315;0.01;0.818829627;0.818829627
Garuda Metalindo (IKP);1445767;W5;June;23/06/2025;5.34;5.33;1.43230492;1.43230492;0.820660027;0.820660027;0.01;0.81912321;0.81912321
Garuda Metalindo (IKP);1445767;W5;June;24/06/2025;5.39;5.37;1.452506682;1.452506682;0.826035778;0.826035778;0.02;0.822970711;0.822970711
Garuda Metalindo (IKP);1445767;W5;June;25/06/2025;4.84;4.82;1.304023732;1.304023732;0.826215736;0.826215736;0.02;0.822801621;0.822801621
Garuda Metalindo (IKP);1445767;W5;June;26/06/2025;3.29;3.27;0.891907789;0.891907789;0.832965874;0.832965874;0.02;0.827902252;0.827902252
Garuda Metalindo (IKP);1445767;W5;June;27/06/2025;2.32;2.29;0.629284884;0.629284884;0.839202603;0.839202603;0.03;0.828350846;0.828350846
Garuda Metalindo (IKP);1445767;W5;June;28/06/2025;5.85;5.84;1.567656725;1.567656725;0.81977209;0.81977209;0.01;0.81837077;0.81837077
Garuda Metalindo (IKP);1445767;W5;June;29/06/2025;4.8;4.79;1.307053996;1.307053996;0.833322333;0.833322333;0.01;0.831586245;0.831586245
Garuda Metalindo (IKP);1445767;W6;June;30/06/2025;5.39;5.38;1.456547034;1.456547034;0.82679386;0.82679386;0.01;0.82525992;0.82525992
Garuda Metalindo (IKP);1445767;W1;July;01/07/2025;2.44;2.39;0.661607703;0.661607703;0.845391072;0.845391072;0.05;0.828067485;0.828067485
Garuda Metalindo (IKP);1445767;W1;July;02/07/2025;5.18;5.17;1.397961925;1.397961925;0.825771339;0.825771339;0.01;0.824177186;0.824177186
Garuda Metalindo (IKP);1445767;W1;July;03/07/2025;5.56;5.55;1.49089003;1.49089003;0.820365962;0.820365962;0.01;0.818890483;0.818890483
Garuda Metalindo (IKP);1445767;W1;July;04/07/2025;5.6;5.59;1.508061527;1.508061527;0.823876771;0.823876771;0.01;0.822405562;0.822405562
Garuda Metalindo (IKP);1445767;W1;July;05/07/2025;5.52;5.51;1.485839589;1.485839589;0.82352224;0.82352224;0.01;0.822030352;0.822030352
Garuda Metalindo (IKP);1445767;W1;July;06/07/2025;5.88;5.87;1.578767694;1.578767694;0.821362999;0.821362999;0.01;0.819966124;0.819966124
Garuda Metalindo (IKP);1445767;W2;July;07/07/2025;3.38;3.35;0.92322052;0.92322052;0.841619224;0.841619224;0.03;0.834149231;0.834149231
Garuda Metalindo (IKP);1445767;W2;July;08/07/2025;4.04;4.01;1.096955672;1.096955672;0.835410079;0.835410079;0.03;0.829206539;0.829206539
Garuda Metalindo (IKP);1445767;W2;July;09/07/2025;5.49;5.48;1.46967818;1.46967818;0.819024122;0.819024122;0.01;0.817532275;0.817532275
Garuda Metalindo (IKP);1445767;W2;July;10/07/2025;4.43;4.4;1.189883777;1.189883777;0.825860837;0.825860837;0.03;0.8202681;0.8202681
Garuda Metalindo (IKP);1445767;W2;July;11/07/2025;5.74;5.73;1.539374258;1.539374258;0.820435801;0.820435801;0.01;0.81900647;0.81900647
Garuda Metalindo (IKP);1445767;W2;July;12/07/2025;5.31;5.3;1.434325096;1.434325096;0.826469313;0.826469313;0.01;0.824912874;0.824912874
Garuda Metalindo (IKP);1445767;W2;July;13/07/2025;4.98;4.96;1.348467608;1.348467608;0.830259488;0.830259488;0.02;0.826925113;0.826925113
Garuda Metalindo (IKP);1445767;W3;July;14/07/2025;2.6;2.56;0.71110202;0.71110202;0.848295088;0.848295088;0.04;0.835244394;0.835244394
Garuda Metalindo (IKP);1445767;W3;July;15/07/2025;4.28;4.25;1.166651751;1.166651751;0.838315145;0.838315145;0.03;0.832439105;0.832439105
Garuda Metalindo (IKP);1445767;W3;July;16/07/2025;3.99;3.96;1.086854791;1.086854791;0.838168516;0.838168516;0.03;0.831866497;0.831866497
Garuda Metalindo (IKP);1445767;W3;July;17/07/2025;5.45;5.44;1.477758884;1.477758884;0.829582696;0.829582696;0.01;0.828060526;0.828060526
Garuda Metalindo (IKP);1445767;W3;July;18/07/2025;4.79;4.77;1.292912763;1.292912763;0.827762693;0.827762693;0.02;0.824306481;0.824306481
Garuda Metalindo (IKP);1445767;W3;July;19/07/2025;5.29;5.27;1.425234303;1.425234303;0.825906068;0.825906068;0.02;0.822783549;0.822783549
Garuda Metalindo (IKP);1445767;W3;July;20/07/2025;5.5;5.49;1.485839589;1.485839589;0.826522321;0.826522321;0.01;0.825019553;0.825019553
Garuda Metalindo (IKP);1445767;W4;July;21/07/2025;5.58;5.56;1.49089003;1.49089003;0.818890483;0.818890483;0.02;0.815955392;0.815955392
Garuda Metalindo (IKP);1445767;W4;July;22/07/2025;6.33;6.3;1.673715975;1.673715975;0.811327538;0.811327538;0.03;0.807482384;0.807482384
Garuda Metalindo (IKP);1445767;W4;July;23/07/2025;4.65;4.62;1.255539503;1.255539503;0.829933722;0.829933722;0.03;0.824579311;0.824579311
Garuda Metalindo (IKP);1445767;W4;July;24/07/2025;3.8;3.77;1.038370563;1.038370563;0.841135616;0.841135616;0.03;0.834495072;0.834495072
Garuda Metalindo (IKP);1445767;W4;July;25/07/2025;5.38;5.36;1.45351677;1.45351677;0.828152395;0.828152395;0.02;0.825073762;0.825073762
Garuda Metalindo (IKP);1445767;W4;July;26/07/2025;5.53;5.51;1.497960646;1.497960646;0.8302403;0.8302403;0.02;0.827237623;0.827237623
Garuda Metalindo (IKP);1445767;W4;July;27/07/2025;5.39;5.38;1.458567211;1.458567211;0.827940592;0.827940592;0.01;0.826404524;0.826404524
Garuda Metalindo (IKP);1445767;W5;July;28/07/2025;5.1;5.08;1.379780339;1.379780339;0.829471073;0.829471073;0.02;0.826218246;0.826218246
Garuda Metalindo (IKP);1445767;W5;July;29/07/2025;3.35;3.31;0.910089375;0.910089375;0.839674676;0.839674676;0.04;0.82964871;0.82964871
Garuda Metalindo (IKP);1445767;W5;July;30/07/2025;4.15;4.13;1.133318844;1.133318844;0.838025171;0.838025171;0.02;0.833986496;0.833986496
Garuda Metalindo (IKP);1445767;W5;July;31/07/2025;5.63;5.62;1.519172496;1.519172496;0.825516539;0.825516539;0.01;0.824050258;0.824050258
Garuda Metalindo (IKP);1445767;W1;August;01/08/2025;3.32;3.27;0.904028846;0.904028846;0.844285909;0.844285909;0.05;0.831570759;0.831570759
Garuda Metalindo (IKP);1445767;W1;August;02/08/2025;4.17;4.13;1.130288579;1.130288579;0.835784462;0.835784462;0.04;0.827767345;0.827767345
Garuda Metalindo (IKP);1445767;W1;August;03/08/2025;5.22;5.2;1.416143511;1.416143511;0.831685114;0.831685114;0.02;0.828498581;0.828498581
Garuda Metalindo (IKP);1445767;W2;August;04/08/2025;5.76;5.74;1.556545756;1.556545756;0.828142369;0.828142369;0.02;0.825266875;0.825266875
Garuda Metalindo (IKP);1445767;W2;August;05/08/2025;5.8;5.78;1.558565932;1.558565932;0.823478654;0.823478654;0.02;0.820639072;0.820639072
Garuda Metalindo (IKP);1445767;W2;August;06/08/2025;4.49;4.47;1.21513598;1.21513598;0.830180183;0.830180183;0.02;0.826482276;0.826482276
Garuda Metalindo (IKP);1445767;W2;August;07/08/2025;4.87;4.84;1.32119523;1.32119523;0.833636344;0.833636344;0.03;0.828501008;0.828501008
Garuda Metalindo (IKP);1445767;W2;August;08/08/2025;4.97;4.94;1.340386903;1.340386903;0.828625382;0.828625382;0.03;0.823623619;0.823623619
Garuda Metalindo (IKP);1445767;W2;August;09/08/2025;5.35;5.33;1.446446153;1.446446153;0.828762453;0.828762453;0.02;0.825664275;0.825664275
Garuda Metalindo (IKP);1445767;W2;August;10/08/2025;6.11;6.1;1.637352804;1.637352804;0.819723599;0.819723599;0.01;0.818381989;0.818381989
Garuda Metalindo (IKP);1445767;W3;August;11/08/2025;5.6;5.58;1.507051439;1.507051439;0.824800437;0.824800437;0.02;0.821854721;0.821854721
Garuda Metalindo (IKP);1445767;W3;August;12/08/2025;5.88;5.86;1.57573743;1.57573743;0.82118544;0.82118544;0.02;0.818392292;0.818392292
Garuda Metalindo (IKP);1445767;W3;August;13/08/2025;5.63;5.61;1.518162408;1.518162408;0.826438189;0.826438189;0.02;0.823502352;0.823502352
Garuda Metalindo (IKP);1445767;W3;August;14/08/2025;4.79;4.76;1.298973291;1.298973291;0.833389979;0.833389979;0.03;0.828170418;0.828170418
Garuda Metalindo (IKP);1445767;W3;August;15/08/2025;5.61;5.59;1.51210188;1.51210188;0.826084076;0.826084076;0.02;0.823139035;0.823139035
Garuda Metalindo (IKP);1445767;W3;August;16/08/2025;5.1;5.07;1.371699634;1.371699634;0.826239719;0.826239719;0.03;0.821379486;0.821379486
Garuda Metalindo (IKP);1445767;W3;August;17/08/2025;5.23;5.21;1.412103158;1.412103158;0.82772049;0.82772049;0.02;0.824555211;0.824555211
Garuda Metalindo (IKP);1445767;W4;August;18/08/2025;6.41;6.38;1.697958089;1.697958089;0.812758075;0.812758075;0.03;0.808954215;0.808954215
Garuda Metalindo (IKP);1445767;W4;August;19/08/2025;5.82;5.8;1.550485227;1.550485227;0.816384301;0.816384301;0.02;0.813578856;0.813578856
Garuda Metalindo (IKP);1445767;W4;August;20/08/2025;6.37;6.35;1.693917737;1.693917737;0.814654753;0.814654753;0.02;0.812096967;0.812096967
Garuda Metalindo (IKP);1445767;W4;August;21/08/2025;5.93;5.91;1.587858487;1.587858487;0.820501386;0.820501386;0.02;0.817734096;0.817734096
Garuda Metalindo (IKP);1445767;W4;August;22/08/2025;4.86;4.82;1.314124613;1.314124613;0.832615548;0.832615548;0.04;0.825762745;0.825762745
Garuda Metalindo (IKP);1445767;W4;August;23/08/2025;3.68;3.64;0.997967039;0.997967039;0.837278268;0.837278268;0.04;0.828177417;0.828177417
Garuda Metalindo (IKP);1445767;W4;August;24/08/2025;2.39;2.35;0.64746647;0.64746647;0.841403715;0.841403715;0.04;0.827321645;0.827321645
Garuda Metalindo (IKP);1445767;W5;August;25/08/2025;4.48;4.45;1.21513598;1.21513598;0.83391133;0.83391133;0.03;0.828327102;0.828327102
Garuda Metalindo (IKP);1445767;W5;August;26/08/2025;5.81;5.78;1.550485227;1.550485227;0.81920916;0.81920916;0.03;0.814979164;0.814979164
Garuda Metalindo (IKP);1445767;W5;August;27/08/2025;5.89;5.87;1.571697077;1.571697077;0.81768447;0.81768447;0.02;0.814907953;0.814907953
Garuda Metalindo (IKP);1445767;W5;August;28/08/2025;5.7;5.67;1.532303642;1.532303642;0.825309378;0.825309378;0.03;0.820965644;0.820965644
Garuda Metalindo (IKP);1445767;W5;August;29/08/2025;3.36;3.33;0.912109551;0.912109551;0.836484263;0.836484263;0.03;0.829015654;0.829015654
Garuda Metalindo (IKP);1445767;W5;August;30/08/2025;5.28;5.25;1.421193951;1.421193951;0.826702122;0.826702122;0.03;0.82200495;0.82200495
Garuda Metalindo (IKP);1445767;W5;August;31/08/2025;2.94;2.9;0.79594942;0.79594942;0.838190005;0.838190005;0.04;0.826786059;0.826786059
Garuda Metalindo (IKP);1445767;W1;September;01/09/2025;4.93;4.89;1.314124613;1.314124613;0.820696716;0.820696716;0.04;0.814037919;0.814037919
Garuda Metalindo (IKP);1445767;W1;September;02/09/2025;5.03;5;1.343417168;1.343417168;0.820532703;0.820532703;0.03;0.81563887;0.81563887
Garuda Metalindo (IKP);1445767;W1;September;03/09/2025;5.35;5.32;1.433315008;1.433315008;0.822782453;0.822782453;0.03;0.81816872;0.81816872
Garuda Metalindo (IKP);1445767;W1;September;04/09/2025;5.08;5.04;1.356548313;1.356548313;0.82197713;0.82197713;0.04;0.815504869;0.815504869
Garuda Metalindo (IKP);1445767;W1;September;05/09/2025;2.85;2.81;0.768677041;0.768677041;0.835396392;0.835396392;0.04;0.82367153;0.82367153
Garuda Metalindo (IKP);1445767;W1;September;06/09/2025;6.18;6.15;1.64442342;1.64442342;0.816570231;0.816570231;0.03;0.812606297;0.812606297
Garuda Metalindo (IKP);1445767;W1;September;07/09/2025;6.63;6.61;1.762603728;1.762603728;0.814344617;0.814344617;0.02;0.811888072;0.811888072
Garuda Metalindo (IKP);1445767;W2;September;08/09/2025;4.14;4.11;1.126248227;1.126248227;0.83684939;0.83684939;0.03;0.830785264;0.830785264
Garuda Metalindo (IKP);1445767;W2;September;09/09/2025;5.57;5.55;1.505031263;1.505031263;0.828147211;0.828147211;0.02;0.825173612;0.825173612
Garuda Metalindo (IKP);1445767;W2;September;10/09/2025;6.85;6.82;1.81411822;1.81411822;0.812336965;0.812336965;0.03;0.808779284;0.808779284
Garuda Metalindo (IKP);1445767;W2;September;11/09/2025;6.56;6.53;1.753512935;1.753512935;0.82006976;0.82006976;0.03;0.816319441;0.816319441
Garuda Metalindo (IKP);1445767;W2;September;12/09/2025;4.56;4.52;1.24139827;1.24139827;0.838740678;0.838740678;0.04;0.831383303;0.831383303
Garuda Metalindo (IKP);1445767;W2;September;13/09/2025;4.56;4.52;1.212105715;1.212105715;0.818949401;0.818949401;0.04;0.811765634;0.811765634
Garuda Metalindo (IKP);1445767;W2;September;14/09/2025;4.66;4.63;1.264630296;1.264630296;0.834137404;0.834137404;0.03;0.828767421;0.828767421
Garuda Metalindo (IKP);1445767;W3;September;15/09/2025;4.73;4.69;1.277761441;1.277761441;0.832016504;0.832016504;0.04;0.824980423;0.824980423
Garuda Metalindo (IKP);1445767;W3;September;16/09/2025;7.12;7.09;1.889874828;1.889874828;0.814032624;0.814032624;0.03;0.810602711;0.810602711
Garuda Metalindo (IKP);1445767;W3;September;17/09/2025;6;5.98;1.615130866;1.615130866;0.824824472;0.824824472;0.02;0.822075058;0.822075058
Garuda Metalindo (IKP);1445767;W3;September;18/09/2025;2.66;2.62;0.719182724;0.719182724;0.838287442;0.838287442;0.04;0.825681616;0.825681616
Garuda Metalindo (IKP);1445767;W3;September;19/09/2025;2.73;2.69;0.742414751;0.742414751;0.84284811;0.84284811;0.04;0.830498687;0.830498687
Garuda Metalindo (IKP);1445767;W3;September;20/09/2025;3.62;3.58;0.983825806;0.983825806;0.839247755;0.839247755;0.04;0.8299743;0.8299743
Garuda Metalindo (IKP);1445767;W3;September;21/09/2025;6.4;6.37;1.706038794;1.706038794;0.817908036;0.817908036;0.03;0.814074093;0.814074093
Garuda Metalindo (IKP);1445767;W4;September;22/09/2025;6.97;6.94;1.843410775;1.843410775;0.811180788;0.811180788;0.03;0.807689336;0.807689336
Garuda Metalindo (IKP);1445767;W4;September;23/09/2025;3.52;3.48;0.954533251;0.954533251;0.837658159;0.837658159;0.04;0.828139316;0.828139316
Garuda Metalindo (IKP);1445767;W4;September;24/09/2025;2.94;2.89;0.791909067;0.791909067;0.836820822;0.836820822;0.05;0.822589176;0.822589176
Garuda Metalindo (IKP);1445767;W4;September;25/09/2025;6.28;6.25;1.674726063;1.674726063;0.818311712;0.818311712;0.03;0.81440258;0.81440258
Garuda Metalindo (IKP);1445767;W4;September;26/09/2025;6.61;6.58;1.754523023;1.754523023;0.814307028;0.814307028;0.03;0.810611232;0.810611232
Garuda Metalindo (IKP);1445767;W4;September;27/09/2025;5.29;5.25;1.419173775;1.419173775;0.825526994;0.825526994;0.04;0.819284824;0.819284824
Garuda Metalindo (IKP);1445767;W4;September;28/09/2025;6.62;6.59;1.760583551;1.760583551;0.815879894;0.815879894;0.03;0.812182553;0.812182553
Garuda Metalindo (IKP);1445767;W5;September;29/09/2025;6.48;6.45;1.732301085;1.732301085;0.820197928;0.820197928;0.03;0.816400716;0.816400716
Garuda Metalindo (IKP);1445767;W5;September;30/09/2025;6.74;6.71;1.793916459;1.793916459;0.816459599;0.816459599;0.03;0.812825506;0.812825506
Garuda Metalindo (IKP);1445767;W1;October;01/10/2025;4.36;4.33;1.184833337;1.184833337;0.835649916;0.835649916;0.03;0.829900031;0.829900031
Garuda Metalindo (IKP);1445767;W1;October;02/10/2025;5.77;5.73;1.545434787;1.545434787;0.823665863;0.823665863;0.04;0.817955875;0.817955875
Garuda Metalindo (IKP);1445767;W1;October;03/10/2025;6.73;6.69;1.784825666;1.784825666;0.814750602;0.814750602;0.04;0.809908102;0.809908102
Garuda Metalindo (IKP);1445767;W1;October;04/10/2025;6.67;6.63;1.76664408;1.76664408;0.813749134;0.813749134;0.04;0.808869079;0.808869079
Garuda Metalindo (IKP);1445767;W1;October;05/10/2025;6.15;6.12;1.63937298;1.63937298;0.818052838;0.818052838;0.03;0.814062337;0.814062337
Garuda Metalindo (IKP);1445767;W2;October;06/10/2025;7.06;7.02;1.855531832;1.855531832;0.80720957;0.80720957;0.04;0.802636145;0.802636145
Garuda Metalindo (IKP);1445767;W2;October;07/10/2025;5.3;5.27;1.428264568;1.428264568;0.827662069;0.827662069;0.03;0.82297719;0.82297719
Garuda Metalindo (IKP);1445767;W2;October;08/10/2025;3.89;3.84;1.054531972;1.054531972;0.838655371;0.838655371;0.05;0.827875739;0.827875739
Garuda Metalindo (IKP);1445767;W2;October;09/10/2025;5.25;5.2;1.396951837;1.396951837;0.82041406;0.82041406;0.05;0.812600593;0.812600593
Garuda Metalindo (IKP);1445767;W2;October;10/10/2025;5.41;5.37;1.442405801;1.442405801;0.820291441;0.820291441;0.04;0.814226439;0.814226439
Garuda Metalindo (IKP);1445767;W2;October;11/10/2025;6.4;6.37;1.689877385;1.689877385;0.810159944;0.810159944;0.03;0.806362319;0.806362319
Garuda Metalindo (IKP);1445767;W2;October;12/10/2025;6.39;6.34;1.688867297;1.688867297;0.813506961;0.813506961;0.05;0.807141492;0.807141492
Garuda Metalindo (IKP);1445767;W3;October;13/10/2025;3.83;3.8;1.021199065;1.021199065;0.820695056;0.820695056;0.03;0.814266635;0.814266635
Garuda Metalindo (IKP);1445767;W3;October;14/10/2025;6.03;5.99;1.607050161;1.607050161;0.819327658;0.819327658;0.04;0.813892648;0.813892648
Garuda Metalindo (IKP);1445767;W3;October;15/10/2025;7.03;6.99;1.844420863;1.844420863;0.805819654;0.805819654;0.04;0.80123462;0.80123462
Garuda Metalindo (IKP);1445767;W3;October;16/10/2025;6.66;6.62;1.769674344;1.769674344;0.816376267;0.816376267;0.04;0.811473106;0.811473106
Garuda Metalindo (IKP);1445767;W3;October;17/10/2025;3.37;3.32;0.915139815;0.915139815;0.841791182;0.841791182;0.05;0.829301699;0.829301699
Garuda Metalindo (IKP);1445767;W3;October;18/10/2025;3.47;3.41;0.939381929;0.939381929;0.841284384;0.841284384;0.06;0.82673768;0.82673768
Garuda Metalindo (IKP);1445767;W3;October;19/10/2025;4.02;3.98;1.075743822;1.075743822;0.825431035;0.825431035;0.04;0.817217791;0.817217791
Garuda Metalindo (IKP);1445767;W4;October;20/10/2025;6.32;6.27;1.677756327;1.677756327;0.817177405;0.817177405;0.05;0.810712394;0.810712394
Garuda Metalindo (IKP);1445767;W4;October;21/10/2025;6.82;6.78;1.799976987;1.799976987;0.810759907;0.810759907;0.04;0.806004717;0.806004717
Garuda Metalindo (IKP);1445767;W4;October;22/10/2025;6.55;6.51;1.739371701;1.739371701;0.815955392;0.815955392;0.04;0.810972458;0.810972458
Garuda Metalindo (IKP);1445767;W4;October;23/10/2025;6.46;6.41;1.720180028;1.720180028;0.819541361;0.819541361;0.05;0.813198162;0.813198162
Garuda Metalindo (IKP);1445767;W4;October;24/10/2025;5.8;5.76;1.553515492;1.553515492;0.823660255;0.823660255;0.04;0.81797984;0.81797984
Garuda Metalindo (IKP);1445767;W4;October;25/10/2025;4.39;4.34;1.190893865;1.190893865;0.837989031;0.837989031;0.05;0.828444737;0.828444737
Garuda Metalindo (IKP);1445767;W4;October;26/10/2025;5.5;5.45;1.480789149;1.480789149;0.829758531;0.829758531;0.05;0.822215272;0.822215272
